ts,step,endpoint,latency_ms,status,ok
1789194588.448,100,search,2808.6,200,1
1789194588.457,200,login,1417.0,200,1
1789194588.459,200,health,24.3,200,1
1789194588.461,200,health,24.1,200,1
1789194588.464,200,health,20.7,200,1
1789194588.469,200,health,22.4,200,1
1789194588.477,200,login,1437.5,200,1
1789194588.478,200,health,20.6,200,1
1789194588.494,200,login,1422.2,200,1
1789194588.502,200,health,24.8,200,1
1789194588.505,200,login,1434.3,200,1
1789194588.507,200,login,1462.4,200,1
1789194588.512,200,login,1457.3,200,1
1789194588.52,200,health,26.1,200,1
1789194588.526,200,login,1488.2,200,1
1789194588.531,200,health,25.7,200,1
1789194588.536,200,health,28.6,200,1
1789194588.543,200,login,1466.2,200,1
1789194588.545,200,health,33.3,200,1
1789194588.556,200,health,29.8,200,1
1789194588.563,200,login,1511.9,200,1
1789194588.57,200,health,26.3,200,1
1789194588.576,200,login,1526.3,200,1
1789194588.588,200,login,1498.3,200,1
1789194588.59,200,health,26.8,200,1
1789194588.608,200,health,31.6,200,1
1789194588.615,200,health,27.0,200,1
1789194588.628,200,login,1553.2,200,1
1789194588.636,200,login,1601.2,200,1
1789194588.636,200,login,1585.4,200,1
1789194588.643,200,health,7.6,200,1
1789194588.647,200,health,18.5,200,1
1789194588.654,200,login,1560.5,200,1
1789194588.661,200,health,24.6,200,1
1789194588.67,200,login,1621.5,200,1
1789194588.672,200,health,18.0,200,1
1789194588.679,200,login,1580.9,200,1
1789194588.686,200,health,15.6,200,1
1789194588.69,100,search,2928.8,200,1
1789194588.692,200,login,1606.0,200,1
1789194588.703,200,login,1613.8,200,1
1789194588.707,200,login,1605.5,200,1
1789194588.709,200,health,30.3,200,1
1789194588.715,200,login,1679.8,200,1
1789194588.717,200,health,10.1,200,1
1789194588.72,200,health,17.1,200,1
1789194588.722,200,health,29.5,200,1
1789194588.735,200,health,20.3,200,1
1789194588.739,200,login,1624.9,200,1
1789194588.739,200,login,1639.6,200,1
1789194588.749,200,login,1647.1,200,1
1789194588.753,100,search,3025.8,200,1
1789194588.765,200,login,1665.9,200,1
1789194588.768,200,health,28.6,200,1
1789194588.77,200,login,1717.0,200,1
1789194588.778,200,health,39.2,200,1
1789194588.784,200,health,34.3,200,1
1789194588.789,200,login,1704.5,200,1
1789194588.791,200,health,25.7,200,1
1789194588.794,200,login,1680.9,200,1
1789194588.806,200,health,36.2,200,1
1789194588.81,200,login,1730.4,200,1
1789194588.815,200,login,1700.1,200,1
1789194588.819,200,health,29.9,200,1
1789194588.823,200,login,1716.6,200,1
1789194588.827,200,login,1693.5,200,1
1789194588.829,200,login,1723.4,200,1
1789194588.832,200,health,37.8,200,1
1789194588.844,200,health,34.0,200,1
1789194588.846,200,login,1727.6,200,1
1789194588.855,200,health,40.3,200,1
1789194588.86,200,login,1777.2,200,1
1789194588.869,200,login,1765.9,200,1
1789194588.874,200,health,50.9,200,1
1789194588.874,200,health,46.9,200,1
1789194588.881,200,login,1801.9,200,1
1789194588.888,200,health,59.1,200,1
1789194588.89,200,login,1836.0,200,1
1789194588.893,200,login,1791.8,200,1
1789194588.897,200,health,51.2,200,1
1789194588.904,100,search,3162.8,200,1
1789194588.907,200,health,46.5,200,1
1789194588.907,200,login,1780.2,200,1
1789194588.908,200,login,1773.3,200,1
1789194588.912,200,health,43.8,200,1
1789194588.922,200,login,1785.7,200,1
1789194588.928,200,login,1813.0,200,1
1789194588.933,200,health,51.8,200,1
1789194588.94,200,health,49.6,200,1
1789194588.945,200,login,1848.2,200,1
1789194588.949,200,health,56.5,200,1
1789194588.954,200,login,1833.2,200,1
1789194588.956,200,login,1803.0,200,1
1789194588.963,200,login,1872.6,200,1
1789194588.968,200,login,1848.7,200,1
1789194588.97,200,health,62.5,200,1
1789194588.973,200,health,64.8,200,1
1789194588.974,200,login,1841.8,200,1
1789194588.988,100,search,3259.8,200,1
1789194588.993,200,login,1861.3,200,1
1789194589.001,200,health,78.9,200,1
1789194589.003,200,health,74.7,200,1
1789194589.006,200,login,1845.7,200,1
1789194589.009,200,login,1861.1,200,1
1789194589.01,200,login,1866.6,200,1
1789194589.015,200,health,69.7,200,1
1789194589.021,200,login,1876.8,200,1
1789194589.027,200,login,1893.9,200,1
1789194589.03,200,health,73.7,200,1
1789194589.033,200,health,78.8,200,1
1789194589.036,200,login,1884.8,200,1
1789194589.037,200,health,73.8,200,1
1789194589.041,200,health,72.1,200,1
1789194589.05,200,login,1904.6,200,1
1789194589.055,200,login,1917.4,200,1
1789194589.059,200,health,84.3,200,1
1789194589.06,200,health,66.3,200,1
1789194589.06,200,login,1911.3,200,1
1789194589.073,200,health,64.7,200,1
1789194589.079,200,health,69.0,200,1
1789194589.083,200,health,77.1,200,1
1789194589.085,200,login,1926.9,200,1
1789194589.09,200,health,68.7,200,1
1789194589.091,200,health,63.8,200,1
1789194589.095,100,search,3168.3,200,1
1789194589.102,200,login,1953.4,200,1
1789194589.103,200,login,1957.1,200,1
1789194589.104,200,health,68.5,200,1
1789194589.106,200,login,1946.1,200,1
1789194589.118,200,health,67.4,200,1
1789194589.12,200,health,64.9,200,1
1789194589.133,200,health,73.1,200,1
1789194589.134,200,login,1995.2,200,1
1789194589.143,200,login,2047.2,200,1
1789194589.151,200,health,66.2,200,1
1789194589.16,200,login,2036.5,200,1
1789194589.167,200,health,65.3,200,1
1789194589.17,200,login,2047.5,200,1
1789194589.173,200,health,69.2,200,1
1789194589.181,200,health,74.9,200,1
1789194589.185,200,login,2026.0,200,1
1789194589.192,200,login,2022.0,200,1
1789194589.193,200,login,2029.1,200,1
1789194589.195,200,health,61.6,200,1
1789194589.199,200,health,56.0,200,1
1789194589.205,200,login,2039.3,200,1
1789194589.209,200,health,50.0,200,1
1789194589.215,200,health,45.5,200,1
1789194589.217,200,login,2108.6,200,1
1789194589.22,200,login,2057.9,200,1
1789194589.23,200,health,45.1,200,1
1789194589.231,200,login,2043.5,200,1
1789194589.236,200,health,45.3,200,1
1789194589.245,200,login,2077.5,200,1
1789194589.245,200,login,2106.2,200,1
1789194589.247,200,health,54.4,200,1
1789194589.252,200,health,47.5,200,1
1789194589.258,200,login,2097.1,200,1
1789194589.265,200,login,2093.2,200,1
1789194589.267,200,health,49.8,200,1
1789194589.268,200,health,47.7,200,1
1789194589.277,200,login,2137.3,200,1
1789194589.279,200,health,48.1,200,1
1789194589.282,200,login,2120.3,200,1
1789194589.29,200,login,2109.0,200,1
1789194589.295,200,health,49.8,200,1
1789194589.301,200,health,56.1,200,1
1789194589.31,200,login,2155.9,200,1
1789194589.311,200,health,53.3,200,1
1789194589.315,200,login,2144.6,200,1
1789194589.318,200,login,2177.0,200,1
1789194589.32,200,login,2151.7,200,1
1789194589.322,200,login,2141.8,200,1
1789194589.326,200,health,60.4,200,1
1789194589.339,200,login,2160.9,200,1
1789194589.34,200,login,2152.1,200,1
1789194589.342,200,health,65.1,200,1
1789194589.343,200,login,2179.6,200,1
1789194589.348,100,search,3372.4,200,1
1789194589.351,200,health,68.7,200,1
1789194589.355,200,health,64.4,200,1
1789194589.364,200,login,2188.9,200,1
1789194589.367,200,login,2182.8,200,1
1789194589.369,200,login,2213.2,200,1
1789194589.373,200,health,63.2,200,1
1789194589.375,200,login,2188.7,200,1
1789194589.385,200,health,70.0,200,1
1789194589.388,200,login,2223.1,200,1
1789194589.392,200,health,74.0,200,1
1789194589.397,200,health,77.3,200,1
1789194589.403,200,login,2228.7,200,1
1789194589.403,200,health,81.6,200,1
1789194589.406,200,login,2249.7,200,1
1789194589.408,200,health,69.1,200,1
1789194589.411,200,health,70.9,200,1
1789194589.419,200,login,2246.7,200,1
1789194589.424,200,health,79.9,200,1
1789194589.43,100,search,3386.1,200,1
1789194589.433,200,login,2270.3,200,1
1789194589.438,200,health,73.8,200,1
1789194589.442,200,health,75.2,200,1
1789194589.448,200,health,79.6,200,1
1789194589.449,200,login,2282.6,200,1
1789194589.455,200,health,80.5,200,1
1789194589.458,200,login,2263.4,200,1
1789194589.462,200,login,2269.8,200,1
1789194589.466,200,health,77.5,200,1
1789194589.481,200,login,2300.1,200,1
1789194589.482,200,health,79.8,200,1
1789194589.488,200,login,2294.8,200,1
1789194589.489,200,health,83.1,200,1
1789194589.499,200,health,79.9,200,1
1789194589.502,200,login,2313.1,200,1
1789194589.506,200,health,73.2,200,1
1789194589.52,200,health,70.7,200,1
1789194589.52,200,login,2330.0,200,1
1789194589.528,200,health,70.0,200,1
1789194589.534,200,login,2354.2,200,1
1789194589.537,200,health,75.2,200,1
1789194589.546,200,health,65.1,200,1
1789194589.551,200,health,63.4,200,1
1789194589.554,200,login,2369.4,200,1
1789194589.555,100,search,3533.1,200,1
1789194589.565,200,health,63.2,200,1
1789194589.57,200,login,2533.7,200,1
1789194589.579,200,health,58.2,200,1
1789194589.582,200,login,2411.4,200,1
1789194589.594,200,health,60.3,200,1
1789194589.599,200,login,2414.0,200,1
1789194589.602,200,login,2412.6,200,1
1789194589.613,200,health,58.8,200,1
1789194589.624,200,login,2472.3,200,1
1789194589.627,200,health,57.8,200,1
1789194589.63,200,health,47.8,200,1
1789194589.639,100,search,3495.7,200,1
1789194589.644,200,health,44.5,200,1
1789194589.646,200,login,2465.1,200,1
1789194589.649,200,health,47.1,200,1
1789194589.657,200,health,32.7,200,1
1789194589.661,200,login,2465.7,200,1
1789194589.672,200,health,25.3,200,1
1789194589.672,200,login,2476.3,200,1
1789194589.683,200,login,2574.6,200,1
1789194589.685,200,health,23.7,200,1
1789194589.695,200,health,23.0,200,1
1789194589.71,200,login,2593.3,200,1
1789194589.711,200,health,27.9,200,1
1789194589.718,200,health,8.3,200,1
1789194589.721,200,login,2527.4,200,1
1789194589.725,200,login,2584.5,200,1
1789194589.732,200,health,11.2,200,1
1789194589.744,200,health,18.6,200,1
1789194589.749,200,login,2557.7,200,1
1789194589.771,200,login,2679.5,200,1
1789194589.777,200,health,28.2,200,1
1789194589.779,200,health,7.8,200,1
1789194589.796,200,login,2715.2,200,1
1789194589.803,200,health,6.6,200,1
1789194589.813,200,login,2639.0,200,1
1789194589.817,200,health,3.4,200,1
1789194589.874,200,login,2700.6,200,1
1789194589.89,200,login,2774.5,200,1
1789194589.895,200,health,4.9,200,1
1789194589.901,200,health,26.7,200,1
1789194589.908,200,login,2732.9,200,1
1789194589.912,200,health,3.7,200,1
1789194589.981,200,login,2797.6,200,1
1789194589.998,200,health,17.0,200,1
1789194590.008,100,search,3762.9,200,1
1789194590.058,100,search,3584.8,200,1
1789194590.071,100,search,3676.9,200,1
1789194590.1,200,login,3016.4,200,1
1789194590.106,200,health,5.9,200,1
1789194590.24,100,search,3879.4,200,1
1789194590.339,200,login,3208.7,200,1
1789194590.356,200,health,17.5,200,1
1789194590.363,200,login,3263.0,200,1
1789194590.372,200,health,8.1,200,1
1789194590.45,200,login,3330.5,200,1
1789194590.455,200,health,4.2,200,1
1789194590.486,200,login,3374.9,200,1
1789194590.509,200,health,23.1,200,1
1789194590.568,100,search,4734.2,200,1
1789194590.572,200,login,3434.4,200,1
1789194590.582,100,search,4510.4,200,1
1789194590.599,200,health,27.5,200,1
1789194590.665,200,login,3560.6,200,1
1789194590.67,200,health,5.2,200,1
1789194590.676,200,login,3641.1,200,1
1789194590.68,200,health,3.8,200,1
1789194590.722,100,search,4723.2,200,1
1789194590.744,200,login,3619.7,200,1
1789194590.772,200,login,3658.4,200,1
1789194590.775,200,login,3745.0,200,1
1789194590.78,200,health,35.4,200,1
1789194590.786,200,health,14.4,200,1
1789194590.804,200,health,29.1,200,1
1789194590.829,200,login,3798.4,200,1
1789194590.836,200,health,7.1,200,1
1789194590.851,200,login,3653.9,200,1
1789194590.858,200,login,3826.1,200,1
1789194590.864,200,health,13.1,200,1
1789194590.871,200,login,3732.4,200,1
1789194590.879,200,login,3696.0,200,1
1789194590.881,200,health,9.8,200,1
1789194590.882,200,health,24.3,200,1
1789194590.889,200,health,10.2,200,1
1789194590.895,200,login,3851.3,200,1
1789194590.903,200,health,7.6,200,1
1789194590.914,200,login,3842.8,200,1
1789194590.922,200,health,7.0,200,1
1789194590.934,200,login,3858.0,200,1
1789194590.939,200,health,4.4,200,1
1789194590.984,100,search,3909.9,200,1
1789194591.009,200,login,3901.9,200,1
1789194591.019,200,login,3873.9,200,1
1789194591.024,200,health,5.6,200,1
1789194591.035,200,health,25.7,200,1
1789194591.038,200,login,3970.3,200,1
1789194591.061,200,login,3909.4,200,1
1789194591.064,200,health,26.1,200,1
1789194591.07,200,health,9.4,200,1
1789194591.111,200,login,3955.9,200,1
1789194591.118,200,health,7.2,200,1
1789194591.139,200,login,4061.6,200,1
1789194591.148,200,health,8.2,200,1
1789194591.15,200,login,3957.0,200,1
1789194591.16,200,login,4002.9,200,1
1789194591.171,200,health,10.4,200,1
1789194591.176,200,health,25.7,200,1
1789194591.208,200,login,4112.8,200,1
1789194591.215,200,health,7.2,200,1
1789194591.239,200,login,4097.4,200,1
1789194591.245,200,health,6.2,200,1
1789194591.253,200,login,4136.5,200,1
1789194591.271,200,health,17.4,200,1
1789194591.271,200,login,4114.5,200,1
1789194591.283,200,health,12.3,200,1
1789194591.293,200,login,4157.8,200,1
1789194591.311,200,login,4133.7,200,1
1789194591.314,200,health,20.7,200,1
1789194591.324,200,health,13.8,200,1
1789194591.344,200,login,4233.1,200,1
1789194591.35,200,health,6.7,200,1
1789194591.371,200,login,4282.5,200,1
1789194591.379,200,health,8.5,200,1
1789194591.406,200,login,4321.5,200,1
1789194591.415,200,health,9.5,200,1
1789194591.429,200,login,4350.7,200,1
1789194591.454,200,health,25.3,200,1
1789194591.461,200,login,4283.1,200,1
1789194591.468,200,health,7.9,200,1
1789194591.493,100,search,4117.4,200,1
1789194591.502,200,login,4411.7,200,1
1789194591.518,200,health,15.8,200,1
1789194591.535,100,orders,5242.9,200,1
1789194591.554,200,login,4438.6,200,1
1789194591.573,200,login,4454.4,200,1
1789194591.579,200,health,24.8,200,1
1789194591.596,200,health,22.7,200,1
1789194591.608,100,search,5817.5,200,1
1789194591.612,200,login,4486.7,200,1
1789194591.627,200,health,15.2,200,1
1789194591.647,200,login,4619.3,200,1
1789194591.66,100,orders,5315.4,200,1
1789194591.667,200,health,19.5,200,1
1789194591.688,200,login,4512.2,200,1
1789194591.692,200,login,4605.0,200,1
1789194591.702,200,health,10.2,200,1
1789194591.707,200,health,18.1,200,1
1789194591.714,100,orders,5154.4,200,1
1789194591.737,100,orders,5162.2,200,1
1789194591.762,200,login,4657.9,200,1
1789194591.773,200,health,11.6,200,1
1789194591.79,200,login,4716.9,200,1
1789194591.798,100,search,5665.0,200,1
1789194591.798,200,health,8.2,200,1
1789194591.825,200,login,4698.6,200,1
1789194591.83,200,health,5.1,200,1
1789194591.863,100,orders,5263.2,200,1
1789194591.87,100,search,4699.7,200,1
1789194591.872,200,login,4744.2,200,1
1789194591.896,100,orders,5319.1,200,1
1789194591.898,200,health,25.4,200,1
1789194591.913,100,orders,5258.5,200,1
1789194591.922,200,login,4761.4,200,1
1789194591.942,200,health,19.7,200,1
1789194591.962,100,orders,5294.6,200,1
1789194591.991,100,orders,5300.1,200,1
1789194592.024,100,orders,5362.4,200,1
1789194592.052,100,orders,5369.7,200,1
1789194592.122,100,orders,5306.1,200,1
1789194592.136,200,login,5102.7,200,1
1789194592.142,200,health,6.0,200,1
1789194592.151,100,search,5735.8,200,1
1789194592.244,200,login,5131.4,200,1
1789194592.253,100,orders,5539.0,200,1
1789194592.257,200,health,13.2,200,1
1789194592.275,200,login,5205.5,200,1
1789194592.278,200,login,5197.2,200,1
1789194592.282,200,health,7.2,200,1
1789194592.293,100,orders,5517.0,200,1
1789194592.304,200,health,25.4,200,1
1789194592.312,200,login,5201.2,200,1
1789194592.317,200,health,5.4,200,1
1789194592.347,200,login,5220.2,200,1
1789194592.357,200,health,10.9,200,1
1789194592.397,100,orders,5785.5,200,1
1789194592.483,100,orders,5591.3,200,1
1789194592.501,100,orders,5615.1,200,1
1789194592.506,100,search,6555.8,200,1
1789194592.556,200,login,5473.5,200,1
1789194592.557,100,orders,5618.2,200,1
1789194592.566,200,health,10.1,200,1
1789194592.584,100,orders,5756.3,200,1
1789194592.63,100,orders,5898.0,200,1
1789194592.666,100,orders,5929.4,200,1
1789194592.689,100,orders,5844.4,200,1
1789194592.701,100,orders,5806.6,200,1
1789194592.712,100,orders,5969.7,200,1
1789194592.731,100,orders,5805.8,200,1
1789194592.746,100,search,6894.2,200,1
1789194592.751,100,search,5622.7,200,1
1789194592.786,200,login,5606.9,200,1
1789194592.794,200,health,8.5,200,1
1789194592.825,100,orders,5837.2,200,1
1789194592.835,200,login,5648.8,200,1
1789194592.863,200,health,27.4,200,1
1789194592.891,100,orders,5947.8,200,1
1789194592.935,200,login,5841.1,200,1
1789194592.944,200,health,8.7,200,1
1789194592.956,100,orders,6072.6,200,1
1789194592.977,100,orders,6027.1,200,1
1789194593.01,100,orders,5991.2,200,1
1789194593.024,100,orders,6170.5,200,1
1789194593.04,200,login,5987.0,200,1
1789194593.049,200,health,8.6,200,1
1789194593.087,100,orders,6120.4,200,1
1789194593.126,100,orders,6114.5,200,1
1789194593.29,100,orders,6323.1,200,1
1789194593.313,100,orders,6351.5,200,1
1789194593.532,100,orders,6498.4,200,1
1789194593.554,100,orders,6269.6,200,1
1789194593.604,100,orders,6304.8,200,1
1789194593.658,100,orders,5954.9,200,1
1789194593.774,100,orders,5786.1,200,1
1789194593.788,100,orders,6088.6,200,1
1789194593.905,100,orders,5891.3,200,1
1789194593.919,100,orders,6728.1,200,1
1789194593.94,100,orders,5937.7,200,1
1789194593.95,100,orders,6521.9,200,1
1789194593.978,200,orders,5754.0,200,1
1789194593.98,100,orders,5986.1,200,1
1789194594.07,100,orders,6855.1,200,1
1789194594.145,100,search,7526.9,200,1
1789194594.185,200,orders,5850.4,200,1
1789194594.202,100,orders,6191.5,200,1
1789194594.21,100,orders,6693.2,200,1
1789194594.222,200,orders,5850.6,200,1
1789194594.276,100,orders,6613.0,200,1
1789194594.297,100,orders,6625.1,200,1
1789194594.307,100,orders,6021.9,200,1
1789194594.334,100,orders,6066.4,200,1
1789194594.35,200,orders,6006.4,200,1
1789194594.396,200,orders,5806.1,200,1
1789194594.428,100,orders,6380.9,200,1
1789194594.428,200,orders,5969.2,200,1
1789194594.441,200,orders,5895.7,200,1
1789194594.477,100,search,7120.9,200,1
1789194594.5,200,orders,6035.4,200,1
1789194594.511,200,orders,6042.1,200,1
1789194594.524,200,orders,5804.3,200,1
1789194594.533,200,orders,5977.1,200,1
1789194594.551,100,orders,6534.6,200,1
1789194594.564,100,orders,6541.6,200,1
1789194594.585,200,orders,6106.9,200,1
1789194594.603,200,orders,6100.9,200,1
1789194594.624,200,orders,5817.9,200,1
1789194594.66,200,orders,6044.8,200,1
1789194594.661,100,orders,7331.7,200,1
1789194594.696,100,orders,6666.5,200,1
1789194594.714,200,orders,6004.9,200,1
1789194594.734,200,orders,6164.1,200,1
1789194594.777,200,orders,6009.3,200,1
1789194594.802,200,orders,6194.8,200,1
1789194594.831,200,orders,5898.3,200,1
1789194594.846,200,orders,6202.6,200,1
1789194594.847,200,orders,5992.4,200,1
1789194594.854,200,orders,6439.7,200,1
1789194594.897,200,orders,5989.3,200,1
1789194594.939,200,orders,6291.7,200,1
1789194594.977,200,orders,6591.9,200,1
1789194594.993,200,orders,6160.6,200,1
1789194595.008,200,orders,6290.7,200,1
1789194595.024,200,orders,6083.8,200,1
1789194595.031,200,orders,5657.2,200,1
1789194595.032,200,orders,6119.2,200,1
1789194595.068,200,orders,6222.9,200,1
1789194595.108,200,orders,6288.3,200,1
1789194595.124,200,orders,6592.5,200,1
1789194595.13,200,orders,6444.9,200,1
1789194595.141,200,orders,6107.5,200,1
1789194595.149,200,orders,6029.9,200,1
1789194595.198,200,orders,6064.9,200,1
1789194595.206,200,orders,6006.7,200,1
1789194595.218,200,orders,6187.9,200,1
1789194595.239,200,orders,6719.3,200,1
1789194595.252,200,orders,6211.4,200,1
1789194595.264,200,orders,6033.4,200,1
1789194595.283,200,orders,6611.1,200,1
1789194595.304,200,orders,6768.8,200,1
1789194595.306,200,orders,6154.9,200,1
1789194595.316,200,orders,6302.1,200,1
1789194595.338,200,orders,6464.5,200,1
1789194595.362,200,orders,6271.2,200,1
1789194595.397,200,orders,6095.8,200,1
1789194595.409,200,orders,6984.8,200,1
1789194595.419,200,orders,6628.8,200,1
1789194595.44,200,orders,6662.3,200,1
1789194595.441,200,orders,6337.8,200,1
1789194595.458,200,orders,6341.3,200,1
1789194595.478,200,orders,6311.0,200,1
1789194595.487,200,orders,6193.0,200,1
1789194595.5,200,orders,6839.8,200,1
1789194595.511,200,orders,6452.5,200,1
1789194595.53,200,orders,6580.9,200,1
1789194595.539,200,orders,6056.8,200,1
1789194595.563,200,orders,6688.8,200,1
1789194595.594,200,orders,6066.5,200,1
1789194595.605,200,orders,6212.7,200,1
1789194595.623,200,orders,6219.5,200,1
1789194595.624,200,orders,6215.5,200,1
1789194595.635,200,orders,6440.6,200,1
1789194595.638,200,orders,6240.8,200,1
1789194595.649,200,orders,6648.4,200,1
1789194595.668,200,orders,6884.8,200,1
1789194595.69,200,orders,6200.8,200,1
1789194595.712,200,orders,6205.6,200,1
1789194595.726,200,orders,6400.5,200,1
1789194595.736,200,orders,6733.4,200,1
1789194595.753,200,orders,6411.3,200,1
1789194595.773,200,orders,6422.2,200,1
1789194595.785,200,orders,6888.3,200,1
1789194595.808,200,orders,6089.1,200,1
1789194595.831,200,orders,6942.9,200,1
1789194595.834,200,orders,6750.4,200,1
1789194595.852,200,orders,6351.6,200,1
1789194595.863,200,orders,6268.2,200,1
1789194595.877,200,orders,6245.9,200,1
1789194595.897,200,orders,6430.8,200,1
1789194595.918,200,orders,6947.7,200,1
1789194595.941,200,orders,6687.8,200,1
1789194595.944,200,orders,6315.7,200,1
1789194596.002,200,orders,6942.7,200,1
1789194596.013,200,orders,6934.0,200,1
1789194596.023,200,orders,6598.8,200,1
1789194596.031,200,orders,6380.7,200,1
1789194596.05,200,orders,6976.2,200,1
1789194596.065,200,orders,6407.4,200,1
1789194596.093,200,orders,6681.6,200,1
1789194596.1,200,orders,6367.7,200,1
1789194596.12,200,orders,6947.8,200,1
1789194596.13,200,orders,6457.6,200,1
1789194596.138,200,orders,6695.5,200,1
1789194596.189,200,orders,6445.3,200,1
1789194596.204,200,orders,7022.9,200,1
1789194596.229,200,orders,6960.7,200,1
1789194596.251,200,orders,6434.0,200,1
1789194596.261,200,orders,6483.5,200,1
1789194596.299,200,orders,6843.8,200,1
1789194596.313,200,orders,6864.4,200,1
1789194596.318,200,orders,6514.7,200,1
1789194596.332,200,orders,6786.4,200,1
1789194596.351,100,search,4690.6,200,1
1789194596.37,200,orders,6371.3,200,1
1789194596.38,200,orders,6942.2,200,1
1789194596.392,100,orders,8355.3,200,1
1789194596.393,200,orders,7038.4,200,1
1789194596.456,200,orders,7419.0,200,1
1789194596.495,100,search,4781.5,200,1
1789194596.55,100,search,4654.4,200,1
1789194596.558,200,orders,7823.4,200,1
1789194596.578,200,orders,6472.6,200,1
1789194596.605,200,orders,7026.7,200,1
1789194596.623,200,orders,7058.6,200,1
1789194596.634,100,search,5098.6,200,1
1789194596.656,100,search,4694.6,200,1
1789194596.664,100,search,4751.0,200,1
1789194596.683,200,orders,6998.5,200,1
1789194596.699,200,orders,7003.9,200,1
1789194596.738,200,orders,8016.9,200,1
1789194596.749,100,search,4886.6,200,1
1789194596.776,100,search,4785.1,200,1
1789194596.794,200,orders,8487.4,200,1
1789194596.822,200,orders,6927.2,200,1
1789194596.84,100,search,4787.7,200,1
1789194596.865,100,search,4743.0,200,1
1789194596.865,200,orders,6964.9,200,1
1789194596.884,200,orders,7172.4,200,1
1789194596.903,200,orders,7813.5,200,1
1789194596.933,100,search,5196.1,200,1
1789194597.005,200,orders,7620.2,200,1
1789194597.041,200,orders,7831.2,200,1
1789194597.091,200,orders,7811.8,200,1
1789194597.096,100,search,4699.6,200,1
1789194597.101,200,orders,6730.0,200,1
1789194597.138,200,orders,6781.7,200,1
1789194597.148,100,search,4647.3,200,1
1789194597.173,200,orders,7260.0,200,1
1789194597.174,100,search,4880.5,200,1
1789194597.189,200,orders,7575.4,200,1
1789194597.191,100,search,4707.9,200,1
1789194597.203,100,search,4646.0,200,1
1789194597.203,200,orders,7424.8,200,1
1789194597.234,200,orders,7714.5,200,1
1789194597.245,200,orders,7693.7,200,1
1789194597.299,200,orders,6844.3,200,1
1789194597.315,100,search,5290.6,200,1
1789194597.368,200,orders,6857.7,200,1
1789194597.377,200,orders,7732.5,200,1
1789194597.424,100,search,5171.0,200,1
1789194597.438,100,search,4612.5,200,1
1789194597.478,200,orders,8231.4,200,1
1789194597.515,200,orders,8541.7,200,1
1789194597.522,200,orders,8306.8,200,1
1789194597.602,100,search,4936.5,200,1
1789194597.615,200,orders,6810.8,200,1
1789194597.626,100,search,4602.4,200,1
1789194597.641,200,orders,6805.0,200,1
1789194597.653,100,search,4697.1,200,1
1789194597.665,200,orders,8127.7,200,1
1789194597.665,200,orders,6879.4,200,1
1789194597.691,100,orders,10005.5,0,0
1789194597.71,100,search,4818.4,200,1
1789194597.723,200,orders,6840.4,200,1
1789194597.759,200,orders,6979.3,200,1
1789194597.777,200,orders,7176.8,200,1
1789194597.786,200,orders,8549.4,200,1
1789194597.815,100,search,5102.9,200,1
1789194597.828,200,orders,6946.5,200,1
1789194597.829,100,search,4818.6,200,1
1789194597.857,100,search,5226.5,200,1
1789194597.868,100,search,4890.4,200,1
1789194597.895,200,orders,7031.0,200,1
1789194597.913,100,orders,9928.9,200,1
1789194597.932,200,orders,6897.4,200,1
1789194597.933,200,orders,9472.1,200,1
1789194597.946,100,search,5244.6,200,1
1789194597.955,200,orders,7066.4,200,1
1789194597.986,200,orders,6867.3,200,1
1789194598.029,200,orders,6958.5,200,1
1789194598.065,200,orders,7394.6,200,1
1789194598.083,200,orders,7058.8,200,1
1789194598.132,200,orders,7068.4,200,1
1789194598.16,200,orders,7479.7,200,1
1789194598.169,200,orders,7022.3,200,1
1789194598.211,200,orders,7308.9,200,1
1789194598.216,200,orders,6945.9,200,1
1789194598.227,200,orders,7056.6,200,1
1789194598.251,100,search,5562.3,200,1
1789194598.261,200,orders,6935.5,200,1
1789194598.282,200,orders,6998.5,200,1
1789194598.284,200,orders,7345.3,200,1
1789194598.294,100,search,5207.2,200,1
1789194598.306,100,search,4992.7,200,1
1789194598.325,200,orders,6974.5,200,1
1789194598.339,100,search,4735.3,200,1
1789194598.372,200,orders,6992.2,200,1
1789194598.373,200,orders,7451.6,200,1
1789194598.412,100,search,4638.8,200,1
1789194598.425,100,search,5134.1,200,1
1789194598.442,200,orders,9175.0,200,1
1789194598.468,200,orders,9157.2,200,1
1789194598.506,200,orders,7192.2,200,1
1789194598.512,200,orders,7097.5,200,1
1789194598.529,100,search,4974.7,200,1
1789194598.543,100,search,4637.9,200,1
1789194598.556,100,search,4616.1,200,1
1789194598.582,200,orders,6751.4,200,1
1789194598.595,100,search,4644.6,200,1
1789194598.616,200,orders,7019.7,200,1
1789194598.658,200,orders,7030.6,200,1
1789194598.685,200,orders,7017.2,200,1
1789194598.694,200,orders,7114.2,200,1
1789194598.713,200,orders,7497.5,200,1
1789194598.726,200,orders,7549.8,200,1
1789194598.734,200,orders,6791.4,200,1
1789194598.763,200,orders,7059.7,200,1
1789194598.773,200,orders,7526.7,200,1
1789194598.83,200,orders,7311.0,200,1
1789194598.859,200,orders,6960.9,200,1
1789194598.87,200,search,4441.4,200,1
1789194598.872,100,search,4307.5,200,1
1789194598.901,100,search,4690.1,200,1
1789194598.913,200,orders,7206.4,200,1
1789194598.952,200,orders,6670.0,200,1
